code,year,diag_age,rate,lower95,upper95,Race,Sex
di,1983,25-29,,,,Black,M
di,1983,30-34,,,,Black,M
di,1983,35-39,,,,Black,M
di,1983,40-44,54.832,36.995,78.275,Black,M
di,1983,45-49,92.077,66.076,124.913,Black,M
di,1983,50-54,178.375,139.818,224.28,Black,M
di,1983,55-59,314.208,261.138,374.895,Black,M
di,1983,60-64,499.22,424.863,582.847,Black,M
di,1983,65-69,554.717,468.67,651.987,Black,M
di,1983,70-74,709.619,591.132,844.892,Black,M
di,1983,75-79,1033.987,853.662,1241.144,Black,M
di,1983,80-84,1107.565,843.13,1428.678,Black,M
di,1983,85+,871.697,596.24,1230.576,Black,M
di,1984,All ages,76.023,70.936,81.379,Black,M
di,1984,00-04,,,,Black,M
di,1984,00,,,,Black,M
di,1984,01-04,,,,Black,M
di,1984,05-09,,,,Black,M
di,1984,10-14,,,,Black,M
di,1984,15-19,,,,Black,M
di,1984,20-24,,,,Black,M
di,1984,25-29,,,,Black,M
di,1984,30-34,,,,Black,M
di,1984,35-39,,,,Black,M
di,1984,40-44,41.972,26.892,62.451,Black,M
di,1984,45-49,89.047,63.902,120.803,Black,M
di,1984,50-54,181.435,142.465,227.775,Black,M
di,1984,55-59,254.068,206.494,309.318,Black,M
di,1984,60-64,405.381,339.179,480.73,Black,M
di,1984,65-69,511.092,429.38,603.828,Black,M
di,1984,70-74,714.757,597.178,848.716,Black,M
di,1984,75-79,619.114,483.533,780.928,Black,M
di,1984,80-84,894.294,663.763,1179.016,Black,M
di,1984,85+,1191.401,872.255,1589.162,Black,M
di,1985,All ages,85.852,80.496,91.472,Black,M
di,1985,00-04,,,,Black,M
di,1985,00,,,,Black,M
di,1985,01-04,,,,Black,M
di,1985,05-09,,,,Black,M
di,1985,10-14,,,,Black,M
di,1985,15-19,,,,Black,M
di,1985,20-24,,,,Black,M
di,1985,25-29,,,,Black,M
di,1985,30-34,,,,Black,M
di,1985,35-39,,,,Black,M
di,1985,40-44,55.132,37.951,77.426,Black,M
di,1985,45-49,104.526,77.581,137.804,Black,M
di,1985,50-54,166.483,129.281,211.057,Black,M
di,1985,55-59,298.623,246.758,358.17,Black,M
di,1985,60-64,494.751,421.927,576.534,Black,M
di,1985,65-69,536.164,452.995,630.18,Black,M
di,1985,70-74,781.71,660.055,919.29,Black,M
di,1985,75-79,927.957,762.668,1118.439,Black,M
di,1985,80-84,1101.322,849.977,1403.725,Black,M
di,1985,85+,825.619,568.318,1159.476,Black,M
di,1986,All ages,85.296,80.009,90.84,Black,M
di,1986,00-04,,,,Black,M
di,1986,00,,,,Black,M
di,1986,01-04,,,,Black,M
di,1986,05-09,,,,Black,M
di,1986,10-14,,,,Black,M
