code,year,diag_age,rate,lower95,upper95,Race,Sex
co,1976,15-19,,,,All races,M
co,1976,20-24,,,,All races,M
co,1976,25-29,,,,All races,M
co,1976,30-34,,,,All races,M
co,1976,35-39,5.051,3.383,7.254,All races,M
co,1976,40-44,10.08,7.551,13.186,All races,M
co,1976,45-49,23.207,19.346,27.612,All races,M
co,1976,50-54,38.87,33.87,44.4,All races,M
co,1976,55-59,55.73,49.349,62.708,All races,M
co,1976,60-64,118.91,108.572,129.967,All races,M
co,1976,65-69,163.061,149.175,177.893,All races,M
co,1976,70-74,234.379,214.664,255.417,All races,M
co,1976,75-79,315.53,287.078,346.04,All races,M
co,1976,80-84,417.482,375.857,462.457,All races,M
co,1976,85+,379.838,330.312,434.694,All races,M
co,1977,All ages,33.453,32.339,34.595,All races,M
co,1977,00-04,,,,All races,M
co,1977,00,,,,All races,M
co,1977,01-04,,,,All races,M
co,1977,05-09,,,,All races,M
co,1977,10-14,,,,All races,M
co,1977,15-19,,,,All races,M
co,1977,20-24,,,,All races,M
co,1977,25-29,,,,All races,M
co,1977,30-34,2.566,1.568,3.964,All races,M
co,1977,35-39,7.363,5.35,9.885,All races,M
co,1977,40-44,9.678,7.206,12.724,All races,M
co,1977,45-49,19.338,15.801,23.432,All races,M
co,1977,50-54,36.319,31.46,41.717,All races,M
co,1977,55-59,64.206,57.394,71.604,All races,M
co,1977,60-64,105.477,95.829,115.833,All races,M
co,1977,65-69,170.499,156.458,185.462,All races,M
co,1977,70-74,242.398,222.56,263.529,All races,M
co,1977,75-79,349.224,319.569,380.891,All races,M
co,1977,80-84,404.227,363.434,448.347,All races,M
co,1977,85+,436.233,383.931,493.673,All races,M
co,1978,All ages,33.466,32.357,34.603,All races,M
co,1978,00-04,,,,All races,M
co,1978,00,,,,All races,M
co,1978,01-04,,,,All races,M
co,1978,05-09,,,,All races,M
co,1978,10-14,,,,All races,M
co,1978,15-19,,,,All races,M
co,1978,20-24,,,,All races,M
co,1978,25-29,,,,All races,M
co,1978,30-34,2.353,1.417,3.675,All races,M
co,1978,35-39,5.183,3.568,7.278,All races,M
co,1978,40-44,9.196,6.803,12.158,All races,M
co,1978,45-49,19.115,15.57,23.227,All races,M
co,1978,50-54,36.249,31.375,41.665,All races,M
co,1978,55-59,66.67,59.78,74.135,All races,M
co,1978,60-64,105.136,95.583,115.386,All races,M
co,1978,65-69,166.373,152.659,180.987,All races,M
co,1978,70-74,252.953,232.934,274.231,All races,M
co,1978,75-79,310.476,282.923,339.988,All races,M
co,1978,80-84,415.92,374.56,460.599,All races,M
co,1978,85+,460.266,407.47,518.006,All races,M
co,1979,All ages,34.363,33.245,35.508,All races,M
co,1979,00-04,,,,All races,M
co,1979,00,,,,All races,M
co,1979,01-04,,,,All races,M
co,1979,05-09,,,,All races,M
co,1979,10-14,,,,All races,M
co,1979,15-19,,,,All races,M
co,1979,20-24,,,,All races,M
co,1979,25-29,,,,All races,M
co,1979,30-34,2.722,1.726,4.085,All races,M
co,1979,35-39,4.803,3.285,6.78,All races,M
co,1979,40-44,10.332,7.805,13.417,All races,M
co,1979,45-49,19.454,15.846,23.638,All races,M
co,1979,50-54,36.833,31.893,42.321,All races,M
co,1979,55-59,67.84,60.947,75.299,All races,M
co,1979,60-64,99.121,89.931,108.996,All races,M
co,1979,65-69,176.563,162.624,191.376,All races,M
co,1979,70-74,258.297,238.284,279.543,All races,M
co,1979,75-79,316.551,289.195,345.799,All races,M
co,1979,80-84,401.933,361.26,445.931,All races,M
co,1979,85+,506.743,452.153,566.108,All races,M
co,1980,All ages,34.898,33.778,36.045,All races,M
co,1980,00-04,,,,All races,M
co,1980,00,,,,All races,M
co,1980,01-04,,,,All races,M
co,1980,05-09,,,,All races,M
co,1980,10-14,,,,All races,M
co,1980,15-19,,,,All races,M
co,1980,20-24,,,,All races,M
co,1980,25-29,,,,All races,M
co,1980,30-34,1.922,1.12,3.078,All races,M
co,1980,35-39,3.898,2.569,5.672,All races,M
co,1980,40-44,10.144,7.663,13.173,All races,M
co,1980,45-49,17.449,14.013,21.472,All races,M
co,1980,50-54,35.906,31.019,41.345,All races,M
co,1980,55-59,69.396,62.458,76.893,All races,M
co,1980,60-64,111.905,102.215,122.266,All races,M
co,1980,65-69,166.664,153.307,180.873,All races,M
co,1980,70-74,244.364,225.152,264.776,All races,M
co,1980,75-79,340.843,312.774,370.755,All races,M
co,1980,80-84,438.288,396.022,483.837,All races,M
co,1980,85+,486.936,434.151,544.369,All races,M
co,1981,All ages,35.772,34.643,36.929,All races,M
co,1981,00-04,,,,All races,M
co,1981,00,,,,All races,M
co,1981,01-04,,,,All races,M
co,1981,05-09,,,,All races,M
co,1981,10-14,,,,All races,M
co,1981,15-19,,,,All races,M
co,1981,20-24,,,,All races,M
co,1981,25-29,,,,All races,M
co,1981,30-34,2.152,1.314,3.323,All races,M
co,1981,35-39,3.265,2.07,4.899,All races,M
co,1981,40-44,8.298,6.097,11.034,All races,M
co,1981,45-49,18.554,14.993,22.705,All races,M
co,1981,50-54,36.89,31.906,42.432,All races,M
co,1981,55-59,67.659,60.765,75.12,All races,M
co,1981,60-64,121.167,111.171,131.821,All races,M
co,1981,65-69,175.146,161.565,189.565,All races,M
co,1981,70-74,247.033,227.968,267.266,All races,M
co,1981,75-79,336.567,309.047,365.879,All races,M
co,1981,80-84,437.232,395.377,482.311,All races,M
co,1981,85+,500.443,447.269,558.199,All races,M
co,1982,All ages,37.65,36.494,38.832,All races,M
co,1982,00-04,,,,All races,M
co,1982,00,,,,All races,M
co,1982,01-04,,,,All races,M
co,1982,05-09,,,,All races,M
co,1982,10-14,,,,All races,M
co,1982,15-19,,,,All races,M
co,1982,20-24,,,,All races,M
co,1982,25-29,,,,All races,M
co,1982,30-34,2.916,1.922,4.243,All races,M
co,1982,35-39,5.131,3.649,7.014,All races,M
co,1982,40-44,10.551,8.09,13.526,All races,M
co,1982,45-49,17.136,13.725,21.137,All races,M
co,1982,50-54,36.269,31.282,41.824,All races,M
co,1982,55-59,70.206,63.121,77.868,All races,M
co,1982,60-64,121.338,111.408,131.915,All races,M
co,1982,65-69,177.039,163.514,191.384,All races,M
co,1982,70-74,266.646,247.105,287.322,All races,M
co,1982,75-79,367.402,339.003,397.546,All races,M
co,1982,80-84,434.648,393.442,478.997,All races,M
co,1982,85+,517.342,463.653,575.542,All races,M
co,1983,All ages,37.519,36.37,38.695,All races,M
co,1983,00-04,,,,All races,M
co,1983,00,,,,All races,M
co,1983,01-04,,,,All races,M
co,1983,05-09,,,,All races,M
co,1983,10-14,,,,All races,M
co,1983,15-19,,,,All races,M
co,1983,20-24,,,,All races,M
co,1983,25-29,,,,All races,M
co,1983,30-34,1.804,1.051,2.888,All races,M
co,1983,35-39,4.328,2.997,6.048,All races,M
co,1983,40-44,8.348,6.235,10.948,All races,M
co,1983,45-49,19.11,15.532,23.266,All races,M
co,1983,50-54,35.26,30.284,40.821,All races,M
co,1983,55-59,63.684,56.928,71.022,All races,M
co,1983,60-64,119.222,109.395,129.695,All races,M
co,1983,65-69,183.281,169.654,197.711,All races,M
co,1983,70-74,267.084,247.797,287.473,All races,M
co,1983,75-79,369.747,341.673,399.512,All races,M
co,1983,80-84,418.014,378.145,460.943,All races,M
co,1983,85+,531.931,477.956,590.333,All races,M
co,1984,All ages,39.026,37.86,40.22,All races,M
co,1984,00-04,,,,All races,M
co,1984,00,,,,All races,M
co,1984,01-04,,,,All races,M
co,1984,05-09,,,,All races,M
co,1984,10-14,,,,All races,M
co,1984,15-19,,,,All races,M
co,1984,20-24,,,,All races,M
co,1984,25-29,,,,All races,M
co,1984,30-34,1.968,1.185,3.073,All races,M
co,1984,35-39,5.23,3.785,7.045,All races,M
co,1984,40-44,8.755,6.631,11.343,All races,M
co,1984,45-49,19.191,15.648,23.296,All races,M
co,1984,50-54,37.5,32.318,43.277,All races,M
co,1984,55-59,70.117,62.983,77.839,All races,M
co,1984,60-64,115.29,105.683,125.537,All races,M
co,1984,65-69,188.839,175.117,203.351,All races,M
co,1984,70-74,275.276,255.912,295.716,All races,M
co,1984,75-79,373.184,345.397,402.612,All races,M
co,1984,80-84,467.634,426.003,512.234,All races,M
co,1984,85+,511.739,459.306,568.518,All races,M
co,1985,All ages,40.125,38.948,41.329,All races,M
co,1985,00-04,,,,All races,M
co,1985,00,,,,All races,M
co,1985,01-04,,,,All races,M
co,1985,05-09,,,,All races,M
co,1985,10-14,,,,All races,M
co,1985,15-19,,,,All races,M
co,1985,20-24,,,,All races,M
co,1985,25-29,,,,All races,M
co,1985,30-34,1.915,1.153,2.991,All races,M
co,1985,35-39,5.12,3.72,6.873,All races,M
co,1985,40-44,9.143,7.01,11.721,All races,M
co,1985,45-49,20.274,16.663,24.436,All races,M
co,1985,50-54,43.315,37.706,49.524,All races,M
co,1985,55-59,75.28,67.843,83.31,All races,M
co,1985,60-64,127.251,117.189,137.946,All races,M
co,1985,65-69,191.864,178.151,206.354,All races,M
co,1985,70-74,278.764,259.493,299.087,All races,M
co,1985,75-79,369.82,342.582,398.648,All races,M
co,1985,80-84,436.921,397.264,479.465,All races,M
co,1985,85+,494.567,443.389,550.032,All races,M
co,1986,All ages,39.784,38.618,40.977,All races,M
co,1986,00-04,,,,All races,M
co,1986,00,,,,All races,M
co,1986,01-04,,,,All races,M
co,1986,05-09,,,,All races,M
co,1986,10-14,,,,All races,M
co,1986,15-19,,,,All races,M
co,1986,20-24,,,,All races,M
co,1986,25-29,,,,All races,M
co,1986,30-34,2.165,1.357,3.278,All races,M
co,1986,35-39,4.283,3.046,5.856,All races,M
co,1986,40-44,8.305,6.307,10.737,All races,M
co,1986,45-49,18.265,14.893,22.173,All races,M
co,1986,50-54,40.121,34.714,46.132,All races,M
co,1986,55-59,80.801,73.057,89.142,All races,M
co,1986,60-64,125.403,115.378,136.066,All races,M
co,1986,65-69,181.616,168.447,195.542,All races,M
co,1986,70-74,265.481,246.831,285.167,All races,M
co,1986,75-79,369.843,343.024,398.202,All races,M
co,1986,80-84,485.321,444.109,529.329,All races,M
co,1986,85+,461.661,412.828,514.682,All races,M
co,1987,All ages,39.94,38.777,41.128,All races,M
co,1987,00-04,,,,All races,M
co,1987,00,,,,All races,M
co,1987,01-04,,,,All races,M
co,1987,05-09,,,,All races,M
co,1987,10-14,,,,All races,M
co,1987,15-19,,,,All races,M
co,1987,20-24,,,,All races,M
co,1987,25-29,,,,All races,M
co,1987,30-34,2.69,1.787,3.888,All races,M
co,1987,35-39,4.813,3.497,6.461,All races,M
co,1987,40-44,7.887,6.019,10.152,All races,M
co,1987,45-49,18.565,15.229,22.414,All races,M
co,1987,50-54,30.634,25.943,35.929,All races,M
co,1987,55-59,65.715,58.701,73.337,All races,M
co,1987,60-64,120.399,110.537,130.905,All races,M
co,1987,65-69,195.177,181.65,209.444,All races,M
co,1987,70-74,282.696,263.63,302.777,All races,M
co,1987,75-79,368.633,342.302,396.451,All races,M
co,1987,80-84,459.968,420.413,502.242,All races,M
co,1987,85+,525.908,474.354,581.537,All races,M
co,1988,All ages,38.88,37.739,40.047,All races,M
co,1988,00-04,,,,All races,M
co,1988,00,,,,All races,M
co,1988,01-04,,,,All races,M
co,1988,05-09,,,,All races,M
co,1988,10-14,,,,All races,M
co,1988,15-19,,,,All races,M
co,1988,20-24,,,,All races,M
co,1988,25-29,,,,All races,M
co,1988,30-34,1.795,1.08,2.803,All races,M
co,1988,35-39,3.743,2.607,5.205,All races,M
co,1988,40-44,7.312,5.552,9.452,All races,M
co,1988,45-49,16.68,13.615,20.229,All races,M
co,1988,50-54,31.401,26.696,36.697,All races,M
co,1988,55-59,65.645,58.551,73.361,All races,M
co,1988,60-64,125.137,115.082,135.835,All races,M
co,1988,65-69,186.366,173.205,200.262,All races,M
co,1988,70-74,263.211,245.027,282.388,All races,M
co,1988,75-79,377.338,351.052,405.071,All races,M
co,1988,80-84,439.61,401.58,480.27,All races,M
co,1988,85+,484.736,435.685,537.799,All races,M
co,1989,All ages,38.891,37.756,40.051,All races,M
co,1989,00-04,,,,All races,M
co,1989,00,,,,All races,M
co,1989,01-04,,,,All races,M
co,1989,05-09,,,,All races,M
co,1989,10-14,,,,All races,M
co,1989,15-19,,,,All races,M
co,1989,20-24,,,,All races,M
co,1989,25-29,,,,All races,M
co,1989,30-34,2.25,1.442,3.349,All races,M
co,1989,35-39,4.068,2.893,5.561,All races,M
co,1989,40-44,7.684,5.917,9.812,All races,M
co,1989,45-49,16.61,13.613,20.072,All races,M
co,1989,50-54,37.163,32.08,42.824,All races,M
co,1989,55-59,69.313,61.948,77.313,All races,M
co,1989,60-64,114.043,104.424,124.311,All races,M
co,1989,65-69,183.225,170.26,196.916,All races,M
co,1989,70-74,264.671,246.601,283.714,All races,M
co,1989,75-79,353.129,328.041,379.627,All races,M
co,1989,80-84,439.959,402.599,479.852,All races,M
co,1989,85+,505.987,456.512,559.361,All races,M
co,1990,All ages,38.695,37.571,39.845,All races,M
co,1990,00-04,,,,All races,M
co,1990,00,,,,All races,M
co,1990,01-04,,,,All races,M
co,1990,05-09,,,,All races,M
co,1990,10-14,,,,All races,M
co,1990,15-19,,,,All races,M
co,1990,20-24,,,,All races,M
co,1990,25-29,,,,All races,M
co,1990,30-34,2.511,1.655,3.653,All races,M
co,1990,35-39,4.662,3.413,6.218,All races,M
co,1990,40-44,8.098,6.325,10.215,All races,M
co,1990,45-49,18.11,15.027,21.64,All races,M
co,1990,50-54,40.205,34.95,46.026,All races,M
co,1990,55-59,71.713,64.195,79.871,All races,M
co,1990,60-64,116.534,106.777,126.942,All races,M
co,1990,65-69,181.33,168.49,194.889,All races,M
co,1990,70-74,239.678,222.684,257.625,All races,M
co,1990,75-79,351.087,326.407,377.139,All races,M
co,1990,80-84,436.754,400.188,475.763,All races,M
co,1990,85+,501.592,452.979,554.001,All races,M
co,1991,All ages,38.937,37.817,40.082,All races,M
co,1991,00-04,,,,All races,M
co,1991,00,,,,All races,M
co,1991,01-04,,,,All races,M
co,1991,05-09,,,,All races,M
co,1991,10-14,,,,All races,M
co,1991,15-19,,,,All races,M
co,1991,20-24,,,,All races,M
co,1991,25-29,,,,All races,M
co,1991,30-34,2.281,1.476,3.367,All races,M
co,1991,35-39,3.931,2.808,5.352,All races,M
co,1991,40-44,8.436,6.669,10.529,All races,M
co,1991,45-49,17.832,14.808,21.291,All races,M
co,1991,50-54,37.093,32.13,42.606,All races,M
co,1991,55-59,79.078,71.173,87.621,All races,M
co,1991,60-64,107.207,97.858,117.208,All races,M
co,1991,65-69,183.413,170.443,197.108,All races,M
co,1991,70-74,261.005,243.517,279.417,All races,M
co,1991,75-79,327.013,303.623,351.726,All races,M
co,1991,80-84,460.087,423.213,499.313,All races,M
co,1991,85+,473.182,426.915,523.096,All races,M
co,1992,All ages,37.68,36.587,38.797,All races,M
co,1992,00-04,,,,All races,M
co,1992,00,,,,All races,M
co,1992,01-04,,,,All races,M
co,1992,05-09,,,,All races,M
co,1992,10-14,,,,All races,M
co,1992,15-19,,,,All races,M
co,1992,20-24,,,,All races,M
co,1992,25-29,,,,All races,M
co,1992,30-34,2.611,1.749,3.75,All races,M
co,1992,35-39,4.855,3.615,6.384,All races,M
co,1992,40-44,9.052,7.22,11.207,All races,M
co,1992,45-49,16.427,13.653,19.6,All races,M
co,1992,50-54,34.98,30.266,40.221,All races,M
co,1992,55-59,64.22,57.158,71.914,All races,M
co,1992,60-64,109.774,100.268,119.938,All races,M
co,1992,65-69,181.771,168.805,195.469,All races,M
co,1992,70-74,242.705,226.104,260.202,All races,M
co,1992,75-79,331.347,308.13,355.849,All races,M
co,1992,80-84,430.783,395.869,467.951,All races,M
co,1992,85+,444.519,400.489,492.067,All races,M
co,1993,All ages,37.488,36.406,38.594,All races,M
co,1993,00-04,,,,All races,M
co,1993,00,,,,All races,M
co,1993,01-04,,,,All races,M
co,1993,05-09,,,,All races,M
co,1993,10-14,,,,All races,M
co,1993,15-19,,,,All races,M
co,1993,20-24,,,,All races,M
co,1993,25-29,,,,All races,M
co,1993,30-34,2.686,1.812,3.834,All races,M
co,1993,35-39,4.276,3.131,5.704,All races,M
co,1993,40-44,8.976,7.169,11.099,All races,M
co,1993,45-49,20.319,17.275,23.746,All races,M
co,1993,50-54,37.68,32.927,42.926,All races,M
co,1993,55-59,62.928,56.019,70.454,All races,M
co,1993,60-64,105.663,96.256,115.74,All races,M
co,1993,65-69,172.408,159.809,185.737,All races,M
co,1993,70-74,249.847,233.156,267.417,All races,M
co,1993,75-79,334.129,311.103,358.408,All races,M
co,1993,80-84,403.047,369.915,438.35,All races,M
co,1993,85+,421.376,379.418,466.705,All races,M
co,1994,All ages,36.2,35.144,37.28,All races,M
co,1994,00-04,,,,All races,M
co,1994,00,,,,All races,M
co,1994,01-04,,,,All races,M
co,1994,05-09,,,,All races,M
co,1994,10-14,,,,All races,M
co,1994,15-19,,,,All races,M
co,1994,20-24,,,,All races,M
co,1994,25-29,,,,All races,M
co,1994,30-34,2.054,1.302,3.082,All races,M
co,1994,35-39,4.113,3,5.503,All races,M
co,1994,40-44,7.418,5.804,9.342,All races,M
co,1994,45-49,15.597,13.002,18.557,All races,M
co,1994,50-54,31.738,27.481,36.467,All races,M
co,1994,55-59,64.912,57.984,72.441,All races,M
co,1994,60-64,113.04,103.232,123.528,All races,M
co,1994,65-69,177.044,164.25,190.57,All races,M
co,1994,70-74,226.249,210.488,242.877,All races,M
co,1994,75-79,316.32,294.213,339.647,All races,M
co,1994,80-84,417.103,384.011,452.283,All races,M
co,1994,85+,383.677,344.475,426.118,All races,M
co,1995,All ages,34.911,33.881,35.965,All races,M
co,1995,00-04,,,,All races,M
co,1995,00,,,,All races,M
co,1995,01-04,,,,All races,M
co,1995,05-09,,,,All races,M
co,1995,10-14,,,,All races,M
co,1995,15-19,,,,All races,M
co,1995,20-24,,,,All races,M
co,1995,25-29,,,,All races,M
co,1995,30-34,2.338,1.527,3.426,All races,M
co,1995,35-39,3.963,2.88,5.32,All races,M
co,1995,40-44,9.144,7.362,11.227,All races,M
co,1995,45-49,14.053,11.651,16.803,All races,M
co,1995,50-54,32.748,28.507,37.442,All races,M
co,1995,55-59,65.303,58.416,72.778,All races,M
co,1995,60-64,103.148,93.775,113.203,All races,M
co,1995,65-69,161.324,149.112,174.269,All races,M
co,1995,70-74,213.271,198.058,229.342,All races,M
co,1995,75-79,308.095,286.549,330.831,All races,M
co,1995,80-84,373.284,342.681,405.887,All races,M
co,1995,85+,401.248,362.014,443.574,All races,M
co,1996,All ages,35.519,34.486,36.575,All races,M
co,1996,00-04,,,,All races,M
co,1996,00,,,,All races,M
co,1996,01-04,,,,All races,M
co,1996,05-09,,,,All races,M
co,1996,10-14,,,,All races,M
co,1996,15-19,,,,All races,M
co,1996,20-24,,,,All races,M
co,1996,25-29,,,,All races,M
co,1996,30-34,1.917,1.187,2.93,All races,M
co,1996,35-39,4.275,3.152,5.669,All races,M
co,1996,40-44,9.117,7.359,11.169,All races,M
co,1996,45-49,13.77,11.453,16.418,All races,M
co,1996,50-54,35.724,31.347,40.541,All races,M
co,1996,55-59,57.954,51.571,64.91,All races,M
co,1996,60-64,106.321,96.785,116.542,All races,M
co,1996,65-69,173.011,160.35,186.406,All races,M
co,1996,70-74,234.481,218.463,251.364,All races,M
co,1996,75-79,281.627,261.388,303.018,All races,M
co,1996,80-84,378.57,348.332,410.729,All races,M
co,1996,85+,396.225,358.015,437.403,All races,M
co,1997,All ages,37.76,36.701,38.841,All races,M
co,1997,00-04,,,,All races,M
co,1997,00,,,,All races,M
co,1997,01-04,,,,All races,M
co,1997,05-09,,,,All races,M
co,1997,10-14,,,,All races,M
co,1997,15-19,,,,All races,M
co,1997,20-24,,,,All races,M
co,1997,25-29,,,,All races,M
co,1997,30-34,2.327,1.506,3.435,All races,M
co,1997,35-39,4.705,3.524,6.154,All races,M
co,1997,40-44,9.474,7.7,11.534,All races,M
co,1997,45-49,15.704,13.227,18.51,All races,M
co,1997,50-54,30.677,26.808,34.948,All races,M
co,1997,55-59,61.065,54.634,68.044,All races,M
co,1997,60-64,119.384,109.304,130.143,All races,M
co,1997,65-69,167.575,155.032,180.862,All races,M
co,1997,70-74,243.931,227.538,261.192,All races,M
co,1997,75-79,321.594,300.261,344.042,All races,M
co,1997,80-84,377.739,347.993,409.348,All races,M
co,1997,85+,473.659,432.643,517.515,All races,M
co,1998,All ages,36.739,35.701,37.799,All races,M
co,1998,00-04,,,,All races,M
co,1998,00,,,,All races,M
co,1998,01-04,,,,All races,M
co,1998,05-09,,,,All races,M
co,1998,10-14,,,,All races,M
co,1998,15-19,,,,All races,M
co,1998,20-24,,,,All races,M
co,1998,25-29,,,,All races,M
co,1998,30-34,3.133,2.156,4.399,All races,M
co,1998,35-39,4.268,3.147,5.659,All races,M
co,1998,40-44,8.08,6.463,9.979,All races,M
co,1998,45-49,15.691,13.241,18.463,All races,M
co,1998,50-54,34.897,30.843,39.335,All races,M
co,1998,55-59,59.405,53.249,66.078,All races,M
co,1998,60-64,103.051,93.798,112.969,All races,M
co,1998,65-69,156.814,144.556,169.834,All races,M
co,1998,70-74,226.081,210.342,242.685,All races,M
co,1998,75-79,304.17,283.618,325.817,All races,M
co,1998,80-84,422.032,391.015,454.855,All races,M
co,1998,85+,455.414,416.017,497.536,All races,M
co,1999,All ages,36.216,35.191,37.263,All races,M
co,1999,00-04,,,,All races,M
co,1999,00,,,,All races,M
co,1999,01-04,,,,All races,M
co,1999,05-09,,,,All races,M
co,1999,10-14,,,,All races,M
co,1999,15-19,,,,All races,M
co,1999,20-24,,,,All races,M
co,1999,25-29,,,,All races,M
co,1999,30-34,1.735,1.028,2.742,All races,M
co,1999,35-39,3.935,2.859,5.283,All races,M
co,1999,40-44,7.72,6.149,9.571,All races,M
co,1999,45-49,18.372,15.744,21.314,All races,M
co,1999,50-54,34.273,30.348,38.564,All races,M
co,1999,55-59,64.397,58.108,71.18,All races,M
co,1999,60-64,100.381,91.349,110.065,All races,M
co,1999,65-69,161.148,148.632,174.437,All races,M
co,1999,70-74,227.111,211.351,243.735,All races,M
co,1999,75-79,304.124,283.747,325.577,All races,M
co,1999,80-84,367.918,339.411,398.18,All races,M
co,1999,85+,408.738,372.195,447.898,All races,M
co,2000,All ages,35.795,34.781,36.83,All races,M
co,2000,00-04,,,,All races,M
co,2000,00,,,,All races,M
co,2000,01-04,,,,All races,M
co,2000,05-09,,,,All races,M
co,2000,10-14,,,,All races,M
co,2000,15-19,,,,All races,M
co,2000,20-24,,,,All races,M
co,2000,25-29,,,,All races,M
co,2000,30-34,2.22,1.407,3.33,All races,M
co,2000,35-39,5.071,3.831,6.586,All races,M
co,2000,40-44,9.211,7.495,11.203,All races,M
co,2000,45-49,17.093,14.592,19.9,All races,M
co,2000,50-54,34.436,30.593,38.628,All races,M
co,2000,55-59,61.34,55.32,67.838,All races,M
co,2000,60-64,105.487,96.288,115.328,All races,M
co,2000,65-69,167.014,154.245,180.558,All races,M
co,2000,70-74,219.931,204.45,236.273,All races,M
co,2000,75-79,286.63,266.988,307.334,All races,M
co,2000,80-84,337.645,310.745,366.251,All races,M
co,2000,85+,396.137,360.796,434.003,All races,M
co,2001,All ages,35.764,34.755,36.794,All races,M
co,2001,00-04,,,,All races,M
co,2001,00,,,,All races,M
co,2001,01-04,,,,All races,M
co,2001,05-09,,,,All races,M
co,2001,10-14,,,,All races,M
co,2001,15-19,,,,All races,M
co,2001,20-24,,,,All races,M
co,2001,25-29,,,,All races,M
co,2001,30-34,2.005,1.241,3.066,All races,M
co,2001,35-39,5.993,4.626,7.639,All races,M
co,2001,40-44,8.673,7.017,10.602,All races,M
co,2001,45-49,17.44,14.938,20.241,All races,M
co,2001,50-54,33.456,29.753,37.493,All races,M
co,2001,55-59,58.399,52.622,64.637,All races,M
co,2001,60-64,109.953,100.687,119.842,All races,M
co,2001,65-69,154.041,141.779,167.08,All races,M
co,2001,70-74,217.055,201.655,233.319,All races,M
co,2001,75-79,296.275,276.317,317.294,All races,M
co,2001,80-84,321.257,295.51,348.647,All races,M
co,2001,85+,407.84,372.488,445.642,All races,M
co,2002,All ages,35.729,34.723,36.756,All races,M
co,2002,00-04,,,,All races,M
co,2002,00,,,,All races,M
co,2002,01-04,,,,All races,M
co,2002,05-09,,,,All races,M
co,2002,10-14,,,,All races,M
co,2002,15-19,,,,All races,M
co,2002,20-24,,,,All races,M
co,2002,25-29,2.139,1.307,3.304,All races,M
co,2002,30-34,2.205,1.398,3.309,All races,M
co,2002,35-39,5.211,3.926,6.783,All races,M
co,2002,40-44,9.875,8.101,11.922,All races,M
co,2002,45-49,16.287,13.897,18.97,All races,M
co,2002,50-54,36.602,32.724,40.812,All races,M
co,2002,55-59,61.107,55.428,67.209,All races,M
co,2002,60-64,103.056,94.271,112.439,All races,M
co,2002,65-69,150.373,138.311,163.205,All races,M
co,2002,70-74,218.175,202.654,234.569,All races,M
co,2002,75-79,276.236,256.981,296.552,All races,M
co,2002,80-84,330.736,305.069,357.986,All races,M
co,2002,85+,381.04,347.401,417.057,All races,M
co,2003,All ages,34.875,33.884,35.888,All races,M
co,2003,00-04,,,,All races,M
co,2003,00,,,,All races,M
co,2003,01-04,,,,All races,M
co,2003,05-09,,,,All races,M
co,2003,10-14,,,,All races,M
co,2003,15-19,,,,All races,M
co,2003,20-24,,,,All races,M
co,2003,25-29,,,,All races,M
co,2003,30-34,3.418,2.381,4.754,All races,M
co,2003,35-39,4.274,3.105,5.737,All races,M
co,2003,40-44,9.839,8.063,11.889,All races,M
co,2003,45-49,17.28,14.835,20.014,All races,M
co,2003,50-54,40.025,35.997,44.38,All races,M
co,2003,55-59,58.018,52.601,63.841,All races,M
co,2003,60-64,92.046,83.994,100.66,All races,M
co,2003,65-69,148.738,136.878,161.35,All races,M
co,2003,70-74,203.929,188.844,219.899,All races,M
co,2003,75-79,269.697,250.701,289.751,All races,M
co,2003,80-84,313.728,289.022,339.98,All races,M
co,2003,85+,347.009,315.582,380.719,All races,M
co,2004,All ages,35.113,34.121,36.127,All races,M
co,2004,00-04,,,,All races,M
co,2004,00,,,,All races,M
co,2004,01-04,,,,All races,M
co,2004,05-09,,,,All races,M
co,2004,10-14,,,,All races,M
co,2004,15-19,,,,All races,M
co,2004,20-24,,,,All races,M
co,2004,25-29,,,,All races,M
co,2004,30-34,3.097,2.104,4.396,All races,M
co,2004,35-39,4.95,3.674,6.526,All races,M
co,2004,40-44,9.678,7.915,11.715,All races,M
co,2004,45-49,18.066,15.575,20.841,All races,M
co,2004,50-54,37.236,33.394,41.399,All races,M
co,2004,55-59,53.328,48.26,58.784,All races,M
co,2004,60-64,87.639,79.965,95.85,All races,M
co,2004,65-69,144.831,133.283,157.113,All races,M
co,2004,70-74,208.85,193.501,225.093,All races,M
co,2004,75-79,266.391,247.478,286.366,All races,M
co,2004,80-84,328.374,303.422,354.829,All races,M
co,2004,85+,359.847,328.339,393.563,All races,M
co,2005,All ages,32.987,32.03,33.966,All races,M
co,2005,00-04,,,,All races,M
co,2005,00,,,,All races,M
co,2005,01-04,,,,All races,M
co,2005,05-09,,,,All races,M
co,2005,10-14,,,,All races,M
co,2005,15-19,,,,All races,M
co,2005,20-24,,,,All races,M
co,2005,25-29,2.117,1.293,3.269,All races,M
co,2005,30-34,2.67,1.744,3.912,All races,M
co,2005,35-39,5.546,4.189,7.202,All races,M
co,2005,40-44,9.793,8.009,11.855,All races,M
co,2005,45-49,18.148,15.665,20.912,All races,M
co,2005,50-54,36.86,33.078,40.956,All races,M
co,2005,55-59,56.136,51.068,61.57,All races,M
co,2005,60-64,86.955,79.455,94.972,All races,M
co,2005,65-69,121.3,110.889,132.425,All races,M
co,2005,70-74,183.514,169.168,198.75,All races,M
