site,period,diag_age,rate,lower95,upper95,race,gender
0,1988,60-64,1112.322,1081.13,1144.186,White,F
0,1988,65-69,1399.579,1363.566,1436.302,White,F
0,1988,70-74,1677.161,1633.972,1721.202,White,F
0,1988,75-79,1845.351,1794.652,1897.118,White,F
0,1988,80-84,2015.982,1952.487,2081.015,White,F
0,1988,85+,1927.855,1862.762,1994.643,White,F
0,1989,All ages,438.725,434.536,442.945,White,F
0,1989,00-04,21.634,18.234,25.485,White,F
0,1989,00,25.467,17.739,35.418,White,F
0,1989,01-04,20.628,16.922,24.905,White,F
0,1989,05-09,13.328,10.66,16.459,White,F
0,1989,10-14,10.273,7.858,13.197,White,F
0,1989,15-19,22.28,18.706,26.339,White,F
0,1989,20-24,36.233,31.855,41.045,White,F
0,1989,25-29,62.686,57.378,68.353,White,F
0,1989,30-34,92.12,85.784,98.8,White,F
0,1989,35-39,164.33,155.425,173.611,White,F
0,1989,40-44,266.981,254.956,279.427,White,F
0,1989,45-49,426.298,409.078,444.056,White,F
0,1989,50-54,580.312,558.03,603.255,White,F
0,1989,55-59,805.478,778.289,833.374,White,F
0,1989,60-64,1074.972,1044.099,1106.526,White,F
0,1989,65-69,1370.36,1334.896,1406.528,White,F
0,1989,70-74,1636.646,1594.201,1679.935,White,F
0,1989,75-79,1895.295,1844.365,1947.275,White,F
0,1989,80-84,1996.35,1933.871,2060.333,White,F
0,1989,85+,2077.106,2010.371,2145.492,White,F
0,1990,All ages,446.474,442.266,450.713,White,F
0,1990,00-04,17.986,14.924,21.491,White,F
0,1990,00,16.86,10.803,25.086,White,F
0,1990,01-04,18.288,14.83,22.309,White,F
0,1990,05-09,9.706,7.458,12.418,White,F
0,1990,10-14,9.98,7.634,12.82,White,F
0,1990,15-19,19.376,16.011,23.24,White,F
0,1990,20-24,36.526,32.104,41.388,White,F
0,1990,25-29,60.329,55.079,65.945,White,F
0,1990,30-34,95.903,89.447,102.703,White,F
0,1990,35-39,162.842,154.082,171.969,White,F
0,1990,40-44,272.409,260.52,284.7,White,F
0,1990,45-49,425.31,408.379,442.763,White,F
0,1990,50-54,605.882,583.238,629.181,White,F
0,1990,55-59,825.562,797.873,853.967,White,F
0,1990,60-64,1118.645,1086.88,1151.103,White,F
0,1990,65-69,1413.524,1377.629,1450.118,White,F
0,1990,70-74,1685.681,1642.875,1729.321,White,F
0,1990,75-79,1898.077,1847.586,1949.599,White,F
0,1990,80-84,2045.829,1983.286,2109.842,White,F
