site,period,diag_age,rate,lower95,upper95,race,gender
0,1982,75-79,1373.298,1201.54,1562.72,Black,F
0,1982,80-84,1849.801,1579.882,2152.609,Black,F
0,1982,85+,1698.211,1419.871,2015.167,Black,F
0,1983,All ages,264.887,255.683,274.337,Black,F
0,1983,00-04,21.35,13.38,32.324,Black,F
0,1983,00,,,,Black,F
0,1983,01-04,,,,Black,F
0,1983,05-09,,,,Black,F
0,1983,10-14,,,,Black,F
0,1983,15-19,,,,Black,F
0,1983,20-24,14.382,8.378,23.027,Black,F
0,1983,25-29,41.876,31.179,55.059,Black,F
0,1983,30-34,86.791,70.052,106.325,Black,F
0,1983,35-39,147.701,122.048,177.153,Black,F
0,1983,40-44,279.237,239.505,323.676,Black,F
0,1983,45-49,396.579,344.022,454.894,Black,F
0,1983,50-54,573.978,508.021,646.121,Black,F
0,1983,55-59,840.447,758.374,928.98,Black,F
0,1983,60-64,998.887,902.797,1102.42,Black,F
0,1983,65-69,1140.982,1030.951,1259.559,Black,F
0,1983,70-74,1456.062,1311.461,1612.253,Black,F
0,1983,75-79,1478.901,1304.259,1670.415,Black,F
0,1983,80-84,2174.14,1888.698,2490.538,Black,F
0,1983,85+,1681.491,1412.659,1986.594,Black,F
0,1984,All ages,273.31,264.044,282.818,Black,F
0,1984,00-04,16.376,9.54,26.22,Black,F
0,1984,00,,,,Black,F
0,1984,01-04,,,,Black,F
0,1984,05-09,,,,Black,F
0,1984,10-14,,,,Black,F
0,1984,15-19,15.809,9.209,25.311,Black,F
0,1984,20-24,20.964,13.567,30.947,Black,F
0,1984,25-29,35.307,25.654,47.398,Black,F
0,1984,30-34,81.449,65.494,100.114,Black,F
0,1984,35-39,189.414,161.201,221.144,Black,F
0,1984,40-44,286.333,246.965,330.193,Black,F
0,1984,45-49,430.152,376.239,489.622,Black,F
0,1984,50-54,546.16,481.664,616.886,Black,F
0,1984,55-59,834.303,752.517,922.553,Black,F
0,1984,60-64,1040.634,943.479,1145.079,Black,F
0,1984,65-69,1283.075,1167.25,1407.283,Black,F
0,1984,70-74,1460.214,1317.979,1613.614,Black,F
0,1984,75-79,1619.965,1440.655,1815.424,Black,F
0,1984,80-84,1527.545,1296.533,1787.848,Black,F
0,1984,85+,1729.107,1463.472,2029.016,Black,F
0,1985,All ages,274.533,265.347,283.956,Black,F
0,1985,00-04,,,,Black,F
0,1985,00,,,,Black,F
0,1985,01-04,,,,Black,F
0,1985,05-09,,,,Black,F
0,1985,10-14,,,,Black,F
0,1985,15-19,,,,Black,F
0,1985,20-24,14.078,8.201,22.541,Black,F
0,1985,25-29,40.226,29.951,52.889,Black,F
0,1985,30-34,87.287,71.021,106.165,Black,F
0,1985,35-39,168.721,143.046,197.675,Black,F
0,1985,40-44,292.748,253.859,335.908,Black,F
0,1985,45-49,362.391,313.905,416.246,Black,F
0,1985,50-54,567.561,501.875,639.455,Black,F
0,1985,55-59,845.434,763.188,934.129,Black,F
0,1985,60-64,1096.348,997.7,1202.111,Black,F
0,1985,65-69,1182.985,1072.922,1301.275,Black,F
0,1985,70-74,1439.8,1300.78,1589.632,Black,F
0,1985,75-79,1630.834,1454.601,1822.533,Black,F
0,1985,80-84,1890.147,1638.463,2169.551,Black,F
0,1985,85+,1885.544,1613.519,2190.3,Black,F
0,1986,All ages,282.412,273.188,291.867,Black,F
0,1986,00-04,17.696,10.654,27.634,Black,F
0,1986,00,,,,Black,F
0,1986,01-04,,,,Black,F
0,1986,05-09,,,,Black,F
0,1986,10-14,,,,Black,F
0,1986,15-19,,,,Black,F
0,1986,20-24,21.462,14.02,31.447,Black,F
0,1986,25-29,38.122,28.203,50.399,Black,F
0,1986,30-34,86.362,70.418,104.837,Black,F
0,1986,35-39,155.076,131.478,181.688,Black,F
0,1986,40-44,297.727,259.171,340.402,Black,F
0,1986,45-49,422.429,370.775,479.265,Black,F
0,1986,50-54,583.438,516.979,656.071,Black,F
0,1986,55-59,810.15,729.799,896.931,Black,F
0,1986,60-64,1100.079,1002.041,1205.116,Black,F
0,1986,65-69,1297.812,1183.592,1420.079,Black,F
0,1986,70-74,1442.841,1305.394,1590.825,Black,F
0,1986,75-79,1631.584,1458.743,1819.273,Black,F
0,1986,80-84,1967.593,1716.715,2244.819,Black,F
0,1986,85+,1794.195,1534.619,2085.103,Black,F
0,1987,All ages,281.254,272.147,290.588,Black,F
0,1987,00-04,,,,Black,F
