site,period,diag_age,rate,lower95,upper95,race,gender
0,1980,30-34,54.051,49.313,59.121,All races,M
0,1980,35-39,79.845,73.328,86.786,All races,M
0,1980,40-44,138.574,128.927,148.752,All races,M
0,1980,45-49,258.985,245.205,273.337,All races,M
0,1980,50-54,483.52,465.108,502.475,All races,M
0,1980,55-59,780.087,756.398,804.329,All races,M
0,1980,60-64,1230.497,1197.857,1263.8,All races,M
0,1980,65-69,1823.139,1778.32,1868.802,All races,M
0,1980,70-74,2420.306,2359.004,2482.797,All races,M
0,1980,75-79,3013.602,2928.954,3100.077,All races,M
0,1980,80-84,3494.039,3372.751,3618.574,All races,M
0,1980,85+,3722.147,3573.538,3875.349,All races,M
0,1981,All ages,376.92,373.233,380.634,All races,M
0,1981,00-04,17.665,14.934,20.752,All races,M
0,1981,00,18.763,12.994,26.22,All races,M
0,1981,01-04,17.362,14.322,20.857,All races,M
0,1981,05-09,11.461,9.204,14.104,All races,M
0,1981,10-14,10.902,8.83,13.313,All races,M
0,1981,15-19,20.799,18.01,23.899,All races,M
0,1981,20-24,30.412,27.126,33.987,All races,M
0,1981,25-29,40.332,36.495,44.463,All races,M
0,1981,30-34,54.121,49.494,59.064,All races,M
0,1981,35-39,76.083,69.777,82.805,All races,M
0,1981,40-44,140.355,130.767,150.46,All races,M
0,1981,45-49,260.146,246.289,274.579,All races,M
0,1981,50-54,465.642,447.472,484.36,All races,M
0,1981,55-59,801.689,777.507,826.431,All races,M
0,1981,60-64,1268.783,1235.956,1302.261,All races,M
0,1981,65-69,1835.328,1790.753,1880.732,All races,M
0,1981,70-74,2497.022,2435.578,2559.623,All races,M
0,1981,75-79,3029.711,2945.975,3115.223,All races,M
0,1981,80-84,3519.769,3399.086,3643.641,All races,M
0,1981,85+,3706.697,3559.413,3858.51,All races,M
0,1982,All ages,380.152,376.461,383.871,All races,M
0,1982,00-04,17.858,15.132,20.933,All races,M
0,1982,00,20.303,14.295,27.985,All races,M
0,1982,01-04,17.192,14.194,20.636,All races,M
0,1982,05-09,10.721,8.539,13.291,All races,M
0,1982,10-14,12.911,10.631,15.535,All races,M
0,1982,15-19,18.819,16.127,21.833,All races,M
0,1982,20-24,29.802,26.536,33.36,All races,M
0,1982,25-29,41.477,37.627,45.614,All races,M
0,1982,30-34,57.024,52.263,62.102,All races,M
0,1982,35-39,81.569,75.274,88.25,All races,M
0,1982,40-44,142.612,133.119,152.604,All races,M
0,1982,45-49,250.337,236.762,264.488,All races,M
0,1982,50-54,455.371,437.232,474.07,All races,M
0,1982,55-59,820.114,795.444,845.354,All races,M
0,1982,60-64,1245.144,1212.869,1278.06,All races,M
0,1982,65-69,1828.566,1784.507,1873.437,All races,M
0,1982,70-74,2477.215,2416.897,2538.658,All races,M
0,1982,75-79,3053.363,2970.422,3138.032,All races,M
0,1982,80-84,3512.425,3393.401,3634.559,All races,M
0,1982,85+,3783.635,3635.936,3935.793,All races,M
0,1983,All ages,391.064,387.335,394.82,All races,M
0,1983,00-04,19.423,16.597,22.593,All races,M
0,1983,00,19.762,13.841,27.358,All races,M
0,1983,01-04,19.333,16.176,22.927,All races,M
0,1983,05-09,10.972,8.776,13.55,All races,M
0,1983,10-14,12.224,9.988,14.812,All races,M
0,1983,15-19,22.432,19.438,25.757,All races,M
0,1983,20-24,33.946,30.443,37.741,All races,M
0,1983,25-29,41.688,37.862,45.796,All races,M
0,1983,30-34,59.309,54.494,64.436,All races,M
0,1983,35-39,93.308,86.675,100.315,All races,M
0,1983,40-44,141.599,132.407,151.261,All races,M
0,1983,45-49,249.009,235.604,262.977,All races,M
0,1983,50-54,461.931,443.422,481.014,All races,M
0,1983,55-59,841.501,816.442,867.133,All races,M
0,1983,60-64,1264.589,1232.109,1297.709,All races,M
0,1983,65-69,1899.379,1854.93,1944.625,All races,M
0,1983,70-74,2475.229,2415.779,2535.772,All races,M
0,1983,75-79,3128.137,3045.428,3212.522,All races,M
0,1983,80-84,3630.068,3510.639,3752.524,All races,M
0,1983,85+,3693.464,3548.879,3842.427,All races,M
0,1984,All ages,398.216,394.47,401.988,All races,M
0,1984,00-04,19.107,16.311,22.245,All races,M
0,1984,00,23.128,16.597,31.375,All races,M
0,1984,01-04,18.077,15.047,21.538,All races,M
0,1984,05-09,10.11,8.029,12.566,All races,M
0,1984,10-14,13.289,10.922,16.016,All races,M
0,1984,15-19,18.876,16.105,21.986,All races,M
0,1984,20-24,33.394,29.913,37.168,All races,M
0,1984,25-29,43.792,39.893,47.968,All races,M
0,1984,30-34,66.916,61.855,72.281,All races,M
0,1984,35-39,94.75,88.212,101.644,All races,M
0,1984,40-44,150.066,140.803,159.779,All races,M
0,1984,45-49,255.5,242.09,269.46,All races,M
0,1984,50-54,468.248,449.447,487.635,All races,M
0,1984,55-59,826.866,801.901,852.41,All races,M
0,1984,60-64,1304.738,1271.926,1338.184,All races,M
0,1984,65-69,1863.336,1819.68,1907.774,All races,M
0,1984,70-74,2575.241,2515.293,2636.258,All races,M
0,1984,75-79,3139.337,3057.726,3222.575,All races,M
0,1984,80-84,3628.963,3511.263,3749.603,All races,M
0,1984,85+,3717.85,3574.123,3865.874,All races,M
0,1985,All ages,406.759,402.992,410.552,All races,M
0,1985,00-04,20.833,17.916,24.09,All races,M
0,1985,00,20.359,14.335,28.062,All races,M
0,1985,01-04,20.958,17.686,24.66,All races,M
0,1985,05-09,13.154,10.791,15.882,All races,M
0,1985,10-14,13.26,10.867,16.023,All races,M
0,1985,15-19,20.755,17.834,24.019,All races,M
0,1985,20-24,33.864,30.34,37.686,All races,M
0,1985,25-29,47.266,43.225,51.583,All races,M
0,1985,30-34,72.669,67.461,78.173,All races,M
0,1985,35-39,103.557,96.864,110.59,All races,M
0,1985,40-44,158.087,148.764,167.842,All races,M
0,1985,45-49,255.27,242.001,269.077,All races,M
0,1985,50-54,477.881,458.797,497.555,All races,M
0,1985,55-59,857.873,832.309,884.023,All races,M
0,1985,60-64,1327.291,1294.335,1360.875,All races,M
0,1985,65-69,1912.822,1868.976,1957.437,All races,M
0,1985,70-74,2557.369,2498.304,2617.478,All races,M
0,1985,75-79,3111.477,3031.485,3193.046,All races,M
0,1985,80-84,3623.992,3508.012,3742.83,All races,M
0,1985,85+,3719.435,3576.653,3866.456,All races,M
0,1986,All ages,414.555,410.771,418.364,All races,M
0,1986,00-04,21.909,18.919,25.237,All races,M
0,1986,00,29.118,21.811,38.086,All races,M
0,1986,01-04,20.019,16.83,23.638,All races,M
0,1986,05-09,14.033,11.615,16.805,All races,M
0,1986,10-14,10.897,8.704,13.474,All races,M
0,1986,15-19,22.282,19.256,25.647,All races,M
0,1986,20-24,34.17,30.592,38.05,All races,M
0,1986,25-29,50.471,46.307,54.909,All races,M
0,1986,30-34,76.968,71.667,82.557,All races,M
0,1986,35-39,113.238,106.43,120.366,All races,M
0,1986,40-44,157.088,147.928,166.666,All races,M
0,1986,45-49,266.64,253.267,280.536,All races,M
0,1986,50-54,485.326,466.034,505.212,All races,M
0,1986,55-59,816.737,791.692,842.373,All races,M
0,1986,60-64,1326.405,1293.333,1360.108,All races,M
0,1986,65-69,1945.154,1901.493,1989.564,All races,M
0,1986,70-74,2644.91,2585.314,2705.532,All races,M
0,1986,75-79,3184.118,3104.455,3265.307,All races,M
0,1986,80-84,3654.185,3539.511,3771.627,All races,M
0,1986,85+,3718.856,3577.752,3864.097,All races,M
0,1987,All ages,436.091,432.229,439.978,All races,M
0,1987,00-04,20.772,17.871,24.009,All races,M
0,1987,00,29.646,22.271,38.682,All races,M
0,1987,01-04,18.459,15.411,21.933,All races,M
0,1987,05-09,12.281,10.045,14.867,All races,M
0,1987,10-14,11.941,9.638,14.628,All races,M
0,1987,15-19,18.737,15.962,21.854,All races,M
0,1987,20-24,31.569,28.092,35.358,All races,M
0,1987,25-29,54.084,49.76,58.682,All races,M
0,1987,30-34,82.905,77.465,88.626,All races,M
0,1987,35-39,120.862,113.84,128.204,All races,M
0,1987,40-44,163.393,154.434,172.735,All races,M
0,1987,45-49,265.75,252.667,279.336,All races,M
0,1987,50-54,491.566,472.187,511.538,All races,M
0,1987,55-59,847.089,821.394,873.384,All races,M
0,1987,60-64,1367.379,1333.646,1401.748,All races,M
0,1987,65-69,2033.428,1989.228,2078.362,All races,M
0,1987,70-74,2799.248,2738.541,2860.961,All races,M
0,1987,75-79,3425.339,3344.082,3508.072,All races,M
0,1987,80-84,3850.959,3734.83,3969.782,All races,M
0,1987,85+,3887.566,3745.118,4034.046,All races,M
0,1988,All ages,435.263,431.426,439.126,All races,M
0,1988,00-04,20.339,17.483,23.527,All races,M
0,1988,00,23.215,16.801,31.27,All races,M
0,1988,01-04,19.583,16.452,23.136,All races,M
0,1988,05-09,13.476,11.145,16.151,All races,M
0,1988,10-14,9.626,7.584,12.048,All races,M
0,1988,15-19,20.465,17.545,23.731,All races,M
0,1988,20-24,33.456,29.829,37.402,All races,M
0,1988,25-29,53.363,49.057,57.946,All races,M
0,1988,30-34,83.309,77.901,88.993,All races,M
0,1988,35-39,124.359,117.314,131.717,All races,M
0,1988,40-44,156.192,147.615,165.137,All races,M
0,1988,45-49,269.146,256.361,282.404,All races,M
0,1988,50-54,464.258,445.62,483.474,All races,M
0,1988,55-59,820.88,795.281,847.093,All races,M
0,1988,60-64,1390.094,1356.093,1424.733,All races,M
0,1988,65-69,2033.721,1989.692,2078.479,All races,M
